Report Name,Organisation Code,Organisation Name,Month,Patient Type,Value 1,Value 2,Value 3,Value 4
5. Total Time in A&E,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,Feb-22,All Patients,209,803,3568,28920
5. Total Time in A&E,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,Feb-22,Non-Admitted,189,461,3186,21815
5. Total Time in A&E,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,Feb-22,Admitted,513,1346.6,3984,3730
5. Total Time in A&E,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,Feb-22,All Patients,196,830,3984,22970
5. Total Time in A&E,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,Feb-22,Non-Admitted,174,604.1,3136,19240
5. Total Time in A&E,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,Feb-22,Admitted,634,1635.4,3621,1655
5. Total Time in A&E,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,Feb-22,All Patients,216,878.7,4203,14345
5. Total Time in A&E,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,Feb-22,Non-Admitted,206,524,4203,12690
5. Total Time in A&E,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Feb-22,Admitted,434,1205.2,3855,1355
5. Total Time in A&E,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Feb-22,All Patients,228,843,3855,6275
5. Total Time in A&E,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Feb-22,Non-Admitted,206,533,2888,4920
5. Total Time in A&E,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,Feb-22,Admitted,52,181.4,530,235
5. Total Time in A&E,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,Feb-22,All Patients,76,214,1382,2735
5. Total Time in A&E,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,Feb-22,Non-Admitted,79,215,1382,2500
5. Total Time in A&E,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,Feb-22,Admitted,377.5,1321.55,3563,2205
5. Total Time in A&E,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,Feb-22,All Patients,241,974.9,3563,9225
5. Total Time in A&E,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,Feb-22,Non-Admitted,223,595.1,2161,7020
5. Total Time in A&E,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,Feb-22,Admitted,417,1062,3756,1250
5. Total Time in A&E,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,Feb-22,All Patients,131,709.65,3756,5110
5. Total Time in A&E,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,Feb-22,Non-Admitted,59,465.8,1969,3855
5. Total Time in A&E,RBK,WALSALL HEALTHCARE NHS TRUST,Feb-22,Admitted,265,654,1510,2160
5. Total Time in A&E,RBK,WALSALL HEALTHCARE NHS TRUST,Feb-22,All Patients,185,531,1510,7060
5. Total Time in A&E,RBK,WALSALL HEALTHCARE NHS TRUST,Feb-22,Non-Admitted,151,430.2,1181,4895
5. Total Time in A&E,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Feb-22,Admitted,435,1174.05,3719,2200
5. Total Time in A&E,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Feb-22,All Patients,233,865,3724,7140
5. Total Time in A&E,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Feb-22,Non-Admitted,194,591,3724,4940
5. Total Time in A&E,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Feb-22,Admitted,335,2038.2,4000,4255
5. Total Time in A&E,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Feb-22,All Patients,174,1481.3,4000,13270
5. Total Time in A&E,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Feb-22,Non-Admitted,139,613,3031,9015
5. Total Time in A&E,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,Feb-22,Admitted,232,515,863,790
5. Total Time in A&E,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,Feb-22,All Patients,191,445.4,1482,5005
5. Total Time in A&E,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,Feb-22,Non-Admitted,178,425,1482,4215
5. Total Time in A&E,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Feb-22,Admitted,399.5,1046.65,2261,2810
5. Total Time in A&E,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Feb-22,All Patients,170.5,788,2261,8505
5. Total Time in A&E,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Feb-22,Non-Admitted,107,557,2197,5695
5. Total Time in A&E,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,Feb-22,Admitted,497,1242.7,1959,1000
5. Total Time in A&E,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,Feb-22,All Patients,204,960.3,1959,3940
5. Total Time in A&E,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,Feb-22,Non-Admitted,171,422,1678,2940
5. Total Time in A&E,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,Feb-22,Admitted,422,920,3777,5905
5. Total Time in A&E,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,Feb-22,All Patients,248,901,4302,19925
5. Total Time in A&E,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,Feb-22,Non-Admitted,214,862,4302,14020
5. Total Time in A&E,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,Feb-22,Admitted,429,1522,2844,3505
5. Total Time in A&E,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,Feb-22,All Patients,216,1158.7,2844,10505
5. Total Time in A&E,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,Feb-22,Non-Admitted,185,586,2682,7000
5. Total Time in A&E,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,Feb-22,Admitted,379,901,1839,965
5. Total Time in A&E,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,Feb-22,All Patients,185,607,3282,4480
5. Total Time in A&E,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,Feb-22,Non-Admitted,151,443,3282,3515
5. Total Time in A&E,RCF,AIREDALE NHS FOUNDATION TRUST,Feb-22,Admitted,299,650.4,1858,1395
5. Total Time in A&E,RCF,AIREDALE NHS FOUNDATION TRUST,Feb-22,All Patients,201,519,2092,5230
5. Total Time in A&E,RCF,AIREDALE NHS FOUNDATION TRUST,Feb-22,Non-Admitted,165,448.2,2092,3835
5. Total Time in A&E,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,Feb-22,Admitted,176,363,585,820
5. Total Time in A&E,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,Feb-22,All Patients,112,240.7,675,4425
5. Total Time in A&E,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,Feb-22,Non-Admitted,110,223,675,3605
5. Total Time in A&E,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",Feb-22,Admitted,427.5,893,3928,2120
5. Total Time in A&E,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",Feb-22,All Patients,220,784,3928,5440
5. Total Time in A&E,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",Feb-22,Non-Admitted,155,457,1387,3320
5. Total Time in A&E,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,Feb-22,Admitted,326,830.55,4166,2105
5. Total Time in A&E,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,Feb-22,All Patients,224,643.95,4166,6700
5. Total Time in A&E,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,Feb-22,Non-Admitted,193,506.15,1696,4600
5. Total Time in A&E,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Feb-22,Admitted,374,1016,4135,1860
5. Total Time in A&E,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Feb-22,All Patients,210,707.15,4135,7680
5. Total Time in A&E,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Feb-22,Non-Admitted,189,475,1652,5820
5. Total Time in A&E,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,Feb-22,Admitted,322,812.55,2538,4390
5. Total Time in A&E,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,Feb-22,All Patients,174,563.8,3058,19505
5. Total Time in A&E,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,Feb-22,Non-Admitted,141,399,3058,15115
5. Total Time in A&E,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,Feb-22,Admitted,84,217.4,791,395
5. Total Time in A&E,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,Feb-22,All Patients,98,216,791,8325
5. Total Time in A&E,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,Feb-22,Non-Admitted,98,216,602,7925
5. Total Time in A&E,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,Feb-22,Admitted,457,934.4,3203,4915
5. Total Time in A&E,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,Feb-22,All Patients,287,689.55,3203,18970
5. Total Time in A&E,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,Feb-22,Non-Admitted,259,564,1345,14055
5. Total Time in A&E,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,Feb-22,Admitted,426,2272,4139,2340
5. Total Time in A&E,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,Feb-22,All Patients,136,1319.15,4139,12120
5. Total Time in A&E,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,Feb-22,Non-Admitted,118,367,4137,9775
5. Total Time in A&E,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Feb-22,Admitted,608,1538.8,2677,5225
5. Total Time in A&E,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Feb-22,All Patients,236,1258,3970,16500
5. Total Time in A&E,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Feb-22,Non-Admitted,200,785,3970,11275
5. Total Time in A&E,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,Feb-22,Admitted,186,289.75,397,75
5. Total Time in A&E,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,Feb-22,All Patients,155,274.5,471,1070
5. Total Time in A&E,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,Feb-22,Non-Admitted,152,271.9,471,995
5. Total Time in A&E,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",Feb-22,Admitted,887,2361.8,3963,1040
5. Total Time in A&E,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",Feb-22,All Patients,377,1516,4257,13640
5. Total Time in A&E,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",Feb-22,Non-Admitted,356,1357,4257,12600
5. Total Time in A&E,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,Feb-22,Admitted,256,643,1043,2195
5. Total Time in A&E,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,Feb-22,All Patients,202,515,1043,7800
5. Total Time in A&E,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,Feb-22,Non-Admitted,177,435.85,919,5605
5. Total Time in A&E,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,Feb-22,All Patients,262,806.75,2451,7045
5. Total Time in A&E,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,Feb-22,Non-Admitted,262,806.75,2451,7045
5. Total Time in A&E,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,Feb-22,Admitted,236,422,1301,2580
5. Total Time in A&E,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,Feb-22,All Patients,190,368,1301,7430
5. Total Time in A&E,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,Feb-22,Non-Admitted,156,311,674,4850
5. Total Time in A&E,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Feb-22,Admitted,513,1642,2626,2545
5. Total Time in A&E,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Feb-22,All Patients,222,1067,2626,15080
5. Total Time in A&E,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Feb-22,Non-Admitted,204,605,2434,12535
5. Total Time in A&E,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Feb-22,Admitted,515,1420.7,2470,1185
5. Total Time in A&E,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Feb-22,All Patients,216,1034.65,2470,5170
5. Total Time in A&E,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Feb-22,Non-Admitted,188,555,1745,3980
5. Total Time in A&E,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Feb-22,Admitted,351,859.1,3573,1670
5. Total Time in A&E,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Feb-22,All Patients,201,604.2,3573,6400
5. Total Time in A&E,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Feb-22,Non-Admitted,165,421.6,1280,4730
5. Total Time in A&E,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Feb-22,Admitted,475,1407.8,3689,2685
5. Total Time in A&E,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Feb-22,All Patients,176,903.5,3689,13550
5. Total Time in A&E,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Feb-22,Non-Admitted,140,627,2316,10865
5. Total Time in A&E,RH5,SOMERSET NHS FOUNDATION TRUST,Feb-22,Admitted,270.5,931.25,1609,935
5. Total Time in A&E,RH5,SOMERSET NHS FOUNDATION TRUST,Feb-22,All Patients,115,523,2058,11825
5. Total Time in A&E,RH5,SOMERSET NHS FOUNDATION TRUST,Feb-22,Non-Admitted,110,468,2058,10890
5. Total Time in A&E,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,Feb-22,Admitted,303,904.05,2837,120
5. Total Time in A&E,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,Feb-22,All Patients,207,643,2837,7465
5. Total Time in A&E,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,Feb-22,Non-Admitted,205,635,2003,7345
5. Total Time in A&E,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,Feb-22,Admitted,356,879.6,2843,2760
5. Total Time in A&E,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,Feb-22,All Patients,235,769,2905,11410
5. Total Time in A&E,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,Feb-22,Non-Admitted,208,711.5,2905,8645
5. Total Time in A&E,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,Feb-22,Admitted,383,863.65,1599,2890
5. Total Time in A&E,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,Feb-22,All Patients,205,695,1599,11605
5. Total Time in A&E,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,Feb-22,Non-Admitted,172,577.3,1493,8715
5. Total Time in A&E,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,Feb-22,Admitted,508,1107,1588,3205
5. Total Time in A&E,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,Feb-22,All Patients,220,880.55,1668,11570
5. Total Time in A&E,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,Feb-22,Non-Admitted,170,563.85,1668,8365
5. Total Time in A&E,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,Feb-22,Admitted,285,750.8,1387,2715
5. Total Time in A&E,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,Feb-22,All Patients,183,518,1387,12485
5. Total Time in A&E,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,Feb-22,Non-Admitted,152,395,1222,9765
5. Total Time in A&E,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,Feb-22,Admitted,276,578.45,3788,2000
5. Total Time in A&E,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,Feb-22,All Patients,189,413,4131,13420
5. Total Time in A&E,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,Feb-22,Non-Admitted,174,357,4131,11425
5. Total Time in A&E,RJ2,LEWISHAM AND GREENWICH NHS TRUST,Feb-22,Admitted,368,1203,3989,3720
5. Total Time in A&E,RJ2,LEWISHAM AND GREENWICH NHS TRUST,Feb-22,All Patients,212,740,3989,16755
5. Total Time in A&E,RJ2,LEWISHAM AND GREENWICH NHS TRUST,Feb-22,Non-Admitted,201,493,3149,13035
5. Total Time in A&E,RJ6,CROYDON HEALTH SERVICES NHS TRUST,Feb-22,Admitted,772.5,1801,4191,1550
5. Total Time in A&E,RJ6,CROYDON HEALTH SERVICES NHS TRUST,Feb-22,All Patients,157,1034.6,4191,13485
5. Total Time in A&E,RJ6,CROYDON HEALTH SERVICES NHS TRUST,Feb-22,Non-Admitted,138,390.5,4025,11930
5. Total Time in A&E,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Feb-22,Admitted,546,1687.4,4155,2055
5. Total Time in A&E,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Feb-22,All Patients,288,1190,4288,11320
5. Total Time in A&E,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Feb-22,Non-Admitted,253,831.7,4288,9265
5. Total Time in A&E,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,Feb-22,Admitted,309,741.5,1680,1870
5. Total Time in A&E,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,Feb-22,All Patients,196,568,4108,6210
5. Total Time in A&E,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,Feb-22,Non-Admitted,169,428,4108,4340
5. Total Time in A&E,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,Feb-22,All Patients,206,1072,4045,17015
5. Total Time in A&E,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,Feb-22,Non-Admitted,206,1072,4045,17015
5. Total Time in A&E,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,Feb-22,Admitted,330,1335.9,2295,3265
5. Total Time in A&E,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,Feb-22,All Patients,164,990.8,2295,11215
5. Total Time in A&E,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,Feb-22,Non-Admitted,141,538,1867,7955
5. Total Time in A&E,RJN,EAST CHESHIRE NHS TRUST,Feb-22,Admitted,532.5,1455.95,3649,940
5. Total Time in A&E,RJN,EAST CHESHIRE NHS TRUST,Feb-22,All Patients,214,1074,3649,3745
5. Total Time in A&E,RJN,EAST CHESHIRE NHS TRUST,Feb-22,Non-Admitted,185,593,2904,2800
5. Total Time in A&E,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,Feb-22,Admitted,889,1722.4,2061,40
5. Total Time in A&E,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,Feb-22,All Patients,209,1385.95,3611,5140
5. Total Time in A&E,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,Feb-22,Non-Admitted,209,1368,3611,5105
5. Total Time in A&E,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,Feb-22,Admitted,228,1056,4107,6990
5. Total Time in A&E,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,Feb-22,All Patients,225,832,4107,19620
5. Total Time in A&E,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,Feb-22,Non-Admitted,225,625,3952,12630
5. Total Time in A&E,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,Feb-22,Admitted,231,659.6,1438,3070
5. Total Time in A&E,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,Feb-22,All Patients,160,483,1438,9855
5. Total Time in A&E,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,Feb-22,Non-Admitted,128,315.8,1331,6785
5. Total Time in A&E,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,Feb-22,Admitted,579.5,1610.1,3144,2720
5. Total Time in A&E,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,Feb-22,All Patients,278,1316,3144,8585
5. Total Time in A&E,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,Feb-22,Non-Admitted,214,714,2793,5865
5. Total Time in A&E,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,Feb-22,Admitted,284,1048.5,3164,3490
5. Total Time in A&E,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,Feb-22,All Patients,133,710,3164,17720
5. Total Time in A&E,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,Feb-22,Non-Admitted,119.5,500,2609,14230
5. Total Time in A&E,RKE,WHITTINGTON HEALTH NHS TRUST,Feb-22,Admitted,390,1158,2028,1350
5. Total Time in A&E,RKE,WHITTINGTON HEALTH NHS TRUST,Feb-22,All Patients,196,724.1,2028,7990
5. Total Time in A&E,RKE,WHITTINGTON HEALTH NHS TRUST,Feb-22,Non-Admitted,183,493.1,1826,6640
5. Total Time in A&E,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,Feb-22,Admitted,564,1303.4,4285,2370
5. Total Time in A&E,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,Feb-22,All Patients,172,849,4285,17475
5. Total Time in A&E,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,Feb-22,Non-Admitted,148,581,4263,15105
5. Total Time in A&E,RLQ,WYE VALLEY NHS TRUST,Feb-22,Admitted,604,1720.4,2791,1315
5. Total Time in A&E,RLQ,WYE VALLEY NHS TRUST,Feb-22,All Patients,219,1325.4,2791,5155
5. Total Time in A&E,RLQ,WYE VALLEY NHS TRUST,Feb-22,Non-Admitted,170.5,739,2303,3835
5. Total Time in A&E,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,Feb-22,Admitted,389,932,2527,1340
5. Total Time in A&E,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,Feb-22,All Patients,167,631.9,2527,7005
5. Total Time in A&E,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,Feb-22,Non-Admitted,148,375,1721,5660
5. Total Time in A&E,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Feb-22,Admitted,636,1334,3548,2335
5. Total Time in A&E,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Feb-22,All Patients,254,1028,3548,10280
5. Total Time in A&E,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Feb-22,Non-Admitted,218,724.95,3229,7940
5. Total Time in A&E,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,Feb-22,Admitted,387,1418.8,3316,6745
5. Total Time in A&E,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,Feb-22,All Patients,208,960.7,3316,25385
5. Total Time in A&E,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,Feb-22,Non-Admitted,186,579,2752,18645
5. Total Time in A&E,RMC,BOLTON NHS FOUNDATION TRUST,Feb-22,Admitted,438,1139.05,2248,2060
5. Total Time in A&E,RMC,BOLTON NHS FOUNDATION TRUST,Feb-22,All Patients,182,794.2,2248,9960
5. Total Time in A&E,RMC,BOLTON NHS FOUNDATION TRUST,Feb-22,Non-Admitted,151,465,2157,7900
5. Total Time in A&E,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,Feb-22,Admitted,425,1130.6,1768,1950
5. Total Time in A&E,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,Feb-22,All Patients,179,828.5,2490,8925
5. Total Time in A&E,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,Feb-22,Non-Admitted,157,527,2490,6975
5. Total Time in A&E,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,Feb-22,Admitted,403,2543,4290,1660
5. Total Time in A&E,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,Feb-22,All Patients,183,1151.25,4290,8515
5. Total Time in A&E,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,Feb-22,Non-Admitted,167,459,4156,6855
5. Total Time in A&E,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,Feb-22,Admitted,279,764.9,3164,3385
5. Total Time in A&E,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,Feb-22,All Patients,193,566,3164,10285
5. Total Time in A&E,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,Feb-22,Non-Admitted,160,393,1442,6905
5. Total Time in A&E,RN7,DARTFORD AND GRAVESHAM NHS TRUST,Feb-22,Admitted,55,452,803,355
5. Total Time in A&E,RN7,DARTFORD AND GRAVESHAM NHS TRUST,Feb-22,All Patients,159,547,1692,11750
5. Total Time in A&E,RN7,DARTFORD AND GRAVESHAM NHS TRUST,Feb-22,Non-Admitted,161,552,1692,11400
5. Total Time in A&E,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,Feb-22,Admitted,305,1153.35,2062,2915
5. Total Time in A&E,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,Feb-22,All Patients,186,901,2062,8300
5. Total Time in A&E,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,Feb-22,Non-Admitted,159,514,1640,5390
5. Total Time in A&E,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,Feb-22,Admitted,502,1355,2448,1790
5. Total Time in A&E,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,Feb-22,All Patients,160,930,2540,8935
5. Total Time in A&E,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,Feb-22,Non-Admitted,131,478,2540,7145
5. Total Time in A&E,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,Feb-22,Admitted,435,1038.35,3054,2250
5. Total Time in A&E,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,Feb-22,All Patients,213,718,3054,7785
