Code,Provider Description,SNOMED-CT,SNOMED-CT Description,Total,Year,Month
RLQ,WYE VALLEY NHS TRUST,2999009,Injury of ear (disorder),*,2018,April
RLQ,WYE VALLEY NHS TRUST,299972003,Sting of skin (disorder),*,2018,April
RLQ,WYE VALLEY NHS TRUST,300132001,Ear discharge (finding),10,2018,April
RLQ,WYE VALLEY NHS TRUST,3006004,Disturbance of consciousness (finding),125,2018,April
RLQ,WYE VALLEY NHS TRUST,302866003,Hypoglycemia (disorder),20,2018,April
RLQ,WYE VALLEY NHS TRUST,312608009,Laceration - injury (disorder),430,2018,April
RLQ,WYE VALLEY NHS TRUST,312609001,Puncture wound - injury (disorder),75,2018,April
RLQ,WYE VALLEY NHS TRUST,33334006,Foreign body in digestive tract (disorder),25,2018,April
RLQ,WYE VALLEY NHS TRUST,33958003,Disorder of penis (disorder),20,2018,April
RLQ,WYE VALLEY NHS TRUST,34124000,Foreign body in vagina (disorder),*,2018,April
RLQ,WYE VALLEY NHS TRUST,3415004,Cyanosis (finding),*,2018,April
RLQ,WYE VALLEY NHS TRUST,34436003,Blood in urine (finding),85,2018,April
RLQ,WYE VALLEY NHS TRUST,35489007,Depressive disorder (disorder),40,2018,April
RLQ,WYE VALLEY NHS TRUST,371704001,Injury due to chemical exposure (disorder),15,2018,April
RLQ,WYE VALLEY NHS TRUST,385486001,Postoperative complication (disorder),25,2018,April
RLQ,WYE VALLEY NHS TRUST,386661006,Fever (finding),495,2018,April
RLQ,WYE VALLEY NHS TRUST,386689009,Hypothermia (finding),10,2018,April
RLQ,WYE VALLEY NHS TRUST,394616008,Unsteady gait (finding),330,2018,April
RLQ,WYE VALLEY NHS TRUST,398979000,Pale complexion (finding),40,2018,April
RLQ,WYE VALLEY NHS TRUST,399963005,Abrasion (disorder),70,2018,April
RLQ,WYE VALLEY NHS TRUST,404640003,Dizziness (finding),175,2018,April
RLQ,WYE VALLEY NHS TRUST,40917007,Clouded consciousness (finding),260,2018,April
RLQ,WYE VALLEY NHS TRUST,410429000,Cardiac arrest (disorder),10,2018,April
RLQ,WYE VALLEY NHS TRUST,41652007,Pain in eye (finding),45,2018,April
RLQ,WYE VALLEY NHS TRUST,417746004,Traumatic injury (disorder),20,2018,April
RLQ,WYE VALLEY NHS TRUST,417981005,Exposure to blood and/or body fluid (event),*,2018,April
RLQ,WYE VALLEY NHS TRUST,418363000,Itching of skin (finding),15,2018,April
RLQ,WYE VALLEY NHS TRUST,41931001,Abdominal distension (finding),15,2018,April
RLQ,WYE VALLEY NHS TRUST,422400008,Vomiting (disorder),270,2018,April
RLQ,WYE VALLEY NHS TRUST,422587007,Nausea (finding),25,2018,April
RLQ,WYE VALLEY NHS TRUST,427461000,Near syncope (disorder),220,2018,April
RLQ,WYE VALLEY NHS TRUST,428566005,Gestation less than 20 weeks (finding),195,2018,April
RLQ,WYE VALLEY NHS TRUST,429715006,Gestation greater than 20 weeks (finding),10,2018,April
RLQ,WYE VALLEY NHS TRUST,44077006,Numbness (finding),75,2018,April
RLQ,WYE VALLEY NHS TRUST,450724008,Injury of cervical region of back (disorder),10,2018,April
RLQ,WYE VALLEY NHS TRUST,47609003,Foreign body in esophagus (disorder),10,2018,April
RLQ,WYE VALLEY NHS TRUST,48694002,Anxiety (finding),35,2018,April
RLQ,WYE VALLEY NHS TRUST,49650001,Dysuria (finding),80,2018,April
RLQ,WYE VALLEY NHS TRUST,49727002,Cough (finding),10,2018,April
RLQ,WYE VALLEY NHS TRUST,55899000,Foreign body on external eye (disorder),70,2018,April
RLQ,WYE VALLEY NHS TRUST,56890008,Victim of sexual aggression (finding),*,2018,April
RLQ,WYE VALLEY NHS TRUST,57335002,"Toxic effect of gas, fumes AND/OR vapors (disorder)",*,2018,April
RLQ,WYE VALLEY NHS TRUST,60862001,Tinnitus (finding),*,2018,April
RLQ,WYE VALLEY NHS TRUST,62315008,Diarrhea (finding),130,2018,April
RLQ,WYE VALLEY NHS TRUST,63102001,Visual disturbance (disorder),50,2018,April
RLQ,WYE VALLEY NHS TRUST,66214007,Substance abuse (disorder),265,2018,April
RLQ,WYE VALLEY NHS TRUST,66857006,Hemoptysis (finding),25,2018,April
RLQ,WYE VALLEY NHS TRUST,68235000,Nasal congestion (finding),*,2018,April
RLQ,WYE VALLEY NHS TRUST,6923002,Injury of perineum (disorder),10,2018,April
RLQ,WYE VALLEY NHS TRUST,7011001,Hallucinations (finding),10,2018,April
RLQ,WYE VALLEY NHS TRUST,70176004,Foreign body in rectum (disorder),*,2018,April
RLQ,WYE VALLEY NHS TRUST,70407001,Stridor (finding),50,2018,April
RLQ,WYE VALLEY NHS TRUST,713514005,Muscle weakness of limb (finding),140,2018,April
RLQ,WYE VALLEY NHS TRUST,74699008,Foreign body in nose (disorder),10,2018,April
RLQ,WYE VALLEY NHS TRUST,75441006,Foreign body in ear (disorder),20,2018,April
RLQ,WYE VALLEY NHS TRUST,75478009,Poisoning (disorder),85,2018,April
RLQ,WYE VALLEY NHS TRUST,75705005,Red eye (disorder),35,2018,April
RLQ,WYE VALLEY NHS TRUST,77880009,Rectal pain (finding),10,2018,April
RLQ,WYE VALLEY NHS TRUST,78680009,"Hospital admission, emergency, direct (procedure)",105,2018,April
RLQ,WYE VALLEY NHS TRUST,79604008,Disorder of breast (disorder),*,2018,April
RLQ,WYE VALLEY NHS TRUST,79890006,Loss of appetite (finding),15,2018,April
RLQ,WYE VALLEY NHS TRUST,80313002,Palpitations (finding),220,2018,April
RLQ,WYE VALLEY NHS TRUST,80394007,Hyperglycemia (disorder),50,2018,April
RLQ,WYE VALLEY NHS TRUST,81680005,Neck pain (finding),70,2018,April
RLQ,WYE VALLEY NHS TRUST,82271004,Injury of head (disorder),785,2018,April
RLQ,WYE VALLEY NHS TRUST,83128009,Oliguria (finding),35,2018,April
RLQ,WYE VALLEY NHS TRUST,87317003,Respiratory arrest (disorder),*,2018,April
RLQ,WYE VALLEY NHS TRUST,8765009,Hematemesis (disorder),65,2018,April
RLQ,WYE VALLEY NHS TRUST,87970004,Nonfatal submersion (disorder),*,2018,April
RLQ,WYE VALLEY NHS TRUST,90460009,Injury of neck (disorder),75,2018,April
RLQ,WYE VALLEY NHS TRUST,91175000,Seizure (finding),245,2018,April
RLQ,WYE VALLEY NHS TRUST,93459000,Foreign body in subcutaneous tissue (disorder),50,2018,April
RLQ,WYE VALLEY NHS TRUST,95320005,Disorder of skin (disorder),390,2018,April
RLQ,WYE VALLEY NHS TRUST,95666008,Weakness of face muscles (finding),110,2018,April
RLQ,WYE VALLEY NHS TRUST,95668009,Pain in face (finding),85,2018,April
RLQ,WYE VALLEY NHS TRUST,NOT SUBMITTED,NOT SUBMITTED,4445,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,102556003,Pain in upper limb (finding),1070,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,10601006,Pain in lower limb (finding),1945,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,12441001,Epistaxis (disorder),210,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,125593007,Injury of face (disorder),435,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,125666000,Burn (disorder),305,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,127278005,Injury of upper extremity (disorder),4920,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,127279002,Injury of lower extremity (disorder),4770,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,128069005,Injury of abdomen (disorder),50,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,13094009,Apnea in the newborn (finding),15,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,13791008,Asthenia (finding),885,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,14380007,Foreign body in mouth (disorder),90,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,14760008,Constipation (finding),135,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,15188001,Hearing loss (disorder),30,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,161152002,Social problem (finding),70,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,161887000,Spontaneous bruising (disorder),15,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,161891005,Backache (finding),740,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,162214009,Crying infant (finding),90,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,162356005,Earache symptom (finding),265,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,162784002,Unilateral leg edema (situation),125,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,170720001,Follow-up ophthalmological assessment (regime/therapy),75,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,18165001,Jaundice (finding),25,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,182888003,Medication requested (situation),40,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,193462001,Insomnia (disorder),*,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,19491003,Injury of nose (disorder),80,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,20502007,Pain in scrotum (finding),175,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,21522001,Abdominal pain (finding),4090,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,21631000119105,Limb ischemia (disorder),10,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,225358003,Wound care (regime/therapy),285,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,225565007,Perineal pain (finding),50,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,230145002,Difficulty breathing (finding),785,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,23168003,Speech dysfunction (finding),245,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,246679005,Discharge from eye (finding),55,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,247355005,Flank pain (finding),165,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,248004009,Physical aggression (finding),40,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,248020004,Bizarre behavior (finding),70,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,248062006,Self-injurious behavior (finding),430,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,249624003,Blood in feces symptom (finding),285,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,25064002,Headache (finding),995,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,25658005,Disorder of vagina (disorder),50,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,26079004,Tremor (finding),10,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,262525000,Chest injury (disorder),270,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,262595009,Traumatic amputation (disorder),10,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,262599003,Foreign body in respiratory tract (disorder),25,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,267036007,Dyspnea (finding),3055,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,267064002,Retention of urine (disorder),410,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,267102003,Sore throat symptom (finding),360,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,271594007,Syncope (disorder),350,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,271771009,Joint swelling (finding),35,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,271807003,Eruption of skin (disorder),785,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,272022009,Complaining of feeling depressed (finding),195,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,275319005,Swollen legs (finding),65,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,276464002,Injury of anus (disorder),*,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,281398003,Groin mass (finding),45,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,282752000,Injury of eye region (disorder),220,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,282765009,Upper back injury (disorder),115,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,282766005,Lower back injury (disorder),490,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,283682007,Bite - wound (disorder),455,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,28442001,Polyuria (finding),215,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,289530006,Bleeding from vagina (finding),405,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,29857009,Chest pain (finding),3475,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,2999009,Injury of ear (disorder),65,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,299972003,Sting of skin (disorder),50,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,300132001,Ear discharge (finding),55,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,3006004,Disturbance of consciousness (finding),160,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,302866003,Hypoglycemia (disorder),65,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,312608009,Laceration - injury (disorder),1450,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,312609001,Puncture wound - injury (disorder),125,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,33334006,Foreign body in digestive tract (disorder),65,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,33958003,Disorder of penis (disorder),85,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,34124000,Foreign body in vagina (disorder),20,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,3415004,Cyanosis (finding),10,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,34436003,Blood in urine (finding),270,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,35489007,Depressive disorder (disorder),215,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,371704001,Injury due to chemical exposure (disorder),50,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,371708003,Injury caused by electrical exposure (disorder),10,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,385486001,Postoperative complication (disorder),140,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,386661006,Fever (finding),1690,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,386689009,Hypothermia (finding),15,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,394616008,Unsteady gait (finding),1160,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,398979000,Pale complexion (finding),20,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,399963005,Abrasion (disorder),75,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,404640003,Dizziness (finding),400,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,40917007,Clouded consciousness (finding),470,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,409668002,Photophobia (finding),*,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,410429000,Cardiac arrest (disorder),35,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,41652007,Pain in eye (finding),325,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,417746004,Traumatic injury (disorder),45,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,417981005,Exposure to blood and/or body fluid (event),50,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,418363000,Itching of skin (finding),30,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,41931001,Abdominal distension (finding),95,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,422400008,Vomiting (disorder),740,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,422587007,Nausea (finding),75,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,422970001,Cardiac arrest due to trauma (disorder),*,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,427461000,Near syncope (disorder),865,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,428566005,Gestation less than 20 weeks (finding),325,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,429715006,Gestation greater than 20 weeks (finding),25,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,44077006,Numbness (finding),190,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,450724008,Injury of cervical region of back (disorder),15,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,47609003,Foreign body in esophagus (disorder),30,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,48694002,Anxiety (finding),85,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,49650001,Dysuria (finding),210,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,49727002,Cough (finding),505,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,55899000,Foreign body on external eye (disorder),430,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,56890008,Victim of sexual aggression (finding),10,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,57335002,"Toxic effect of gas, fumes AND/OR vapors (disorder)",30,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,60862001,Tinnitus (finding),*,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,62315008,Diarrhea (finding),280,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,63102001,Visual disturbance (disorder),230,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,65958008,Hiccoughs (finding),*,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,66214007,Substance abuse (disorder),475,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,66857006,Hemoptysis (finding),80,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,68235000,Nasal congestion (finding),*,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,6923002,Injury of perineum (disorder),15,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,7011001,Hallucinations (finding),50,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,70176004,Foreign body in rectum (disorder),*,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,70407001,Stridor (finding),60,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,713514005,Muscle weakness of limb (finding),355,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,74699008,Foreign body in nose (disorder),40,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,75441006,Foreign body in ear (disorder),115,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,75478009,Poisoning (disorder),305,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,75705005,Red eye (disorder),95,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,77880009,Rectal pain (finding),80,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,78680009,"Hospital admission, emergency, direct (procedure)",260,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,79604008,Disorder of breast (disorder),15,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,79890006,Loss of appetite (finding),30,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,80313002,Palpitations (finding),640,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,80394007,Hyperglycemia (disorder),105,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,81680005,Neck pain (finding),215,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,82271004,Injury of head (disorder),2525,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,83128009,Oliguria (finding),105,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,87317003,Respiratory arrest (disorder),*,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,8765009,Hematemesis (disorder),240,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,87970004,Nonfatal submersion (disorder),*,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,90460009,Injury of neck (disorder),220,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,91175000,Seizure (finding),580,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,93459000,Foreign body in subcutaneous tissue (disorder),150,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,95320005,Disorder of skin (disorder),935,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,95666008,Weakness of face muscles (finding),150,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,95668009,Pain in face (finding),500,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,INVALID,INVALID,140,2018,April
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,NOT SUBMITTED,NOT SUBMITTED,685,2018,April
RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,102556003,Pain in upper limb (finding),3125,2018,April
RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10601006,Pain in lower limb (finding),5030,2018,April
RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,12441001,Epistaxis (disorder),740,2018,April
RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,125593007,Injury of face (disorder),1285,2018,April
RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,125666000,Burn (disorder),760,2018,April
RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,127278005,Injury of upper extremity (disorder),8680,2018,April
RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,127279002,Injury of lower extremity (disorder),8390,2018,April
RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,128069005,Injury of abdomen (disorder),85,2018,April
RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,13094009,Apnea in the newborn (finding),20,2018,April
RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,13791008,Asthenia (finding),1405,2018,April
RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,14380007,Foreign body in mouth (disorder),145,2018,April
